año,secretaria,nombreestablecimiento,zona,direccion,telefono,nombre_Rector,tipo_Establecimiento,etnias,sector,genero,niveles,jornadas,caracter,especialidad,grados,modelos_Educativos,capacidades_Excepcionales,discapacidades,idiomas,numero_de_Sedes,estado,prestador_de_Servicio,propiedad_Planta_Fisica,resguardo,matricula_Contratada,calendario,internado,estrato_Socio_Economico,correo_Electronico
2016,BOGOTA,LIC MANANTIAL DE VIDA ETERNA                                                                        ,URBANA,CL 37 SUR 49 A 30,7119325,SANDRA MILENA GOMEZ S.,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,"INGLÉS,FRANCES",1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,manantliceo@hotmail.com                           
2016,BOGOTA,INSTITUTO JUAN PABLO II,URBANA,DG 71 C BIS SUR 77 H 17,7757668,AMPARO BENAVIDES ALBARRACIN,CENTRO EDUCATIVO,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","COMPLETA,FIN DE SEMANA",,ACADÉMICA,"-3,-2,-1,0,1,2,3,4,5,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,institujuan2@hotmail.com
2016,BOGOTA,LIC NUEVO CALASANZ                                                                                  ,URBANA,CL 37 SUR 7 A 54,2784689,JINNETH LETICIA MUÑOZ RAMIREZ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,"TRANSTORNO DEL ESPECTRO AUTISTA,DI-COGNITIVO,LIMITACIÓN FISICA (MOVILIDAD)",,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,jleticha@hotmail.com -- yolimamumedina@hotmail.com
2016,BOGOTA,GIMNASIO INFANTIL DA VINCI,URBANA,CL 143 A 127 D 42,,BROCHERO GONZALEZ LIGIA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,giminfantildavinci@hotmail.es
2016,BOGOTA,LIC INF GARABATICOS                                                                                 ,URBANA,CL 52 A SUR 54 C 41,2794308  / 7603274,MARTHA LUCY CORTES CORTES,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,anhernandezcor@hotmail.com    liceogarabaticos@hotmail.es                       
2016,BOGOTA,INST ANZOATEGUI                                                                                     ,URBANA,CR. 102A NO.138A-16,6821264 / 5361398 /                               ,ALFONSO RAFAEL ALEAN MORELO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,"SV-BAJA VISIÓN,DI-COGNITIVO",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,cornoreal@starmedia.com                           
2016,BOGOTA,COLEGIO ALTAMIRA SURORIENTAL (IED),URBANA,CL 42 A SUR 12 A 27 ESTE,2068596 -- 3672172,CLARA DENIS CABRERA AHUMADA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99",EDUCACIÓN TRADICIONAL,,,,3,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,escdialtamirasuror4@redp.edu.co -- altamirasuroriental@gmail.com
2016,BOGOTA,COL CRISTIANO KABOD,URBANA,CL 131 B 103 C 03,6856276 -- 5392499 -- 3015692412,AMANDA GONZALEZ MOLINA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colegiokabod@hotmail.com
2016,BOGOTA,COL. DONALD HOWARD                                                                                  ,URBANA,KR 55 A 42 68,2225008,ESPERANZA CASTIBLANCO GUZMAN,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colegiodonalhoward@hotmail.com
2016,BOGOTA,JARD INF STANFORD,URBANA,CL 134 A 16 39,6157434,ANGELA CORREA CESPEDES,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,acorrea@jardininfantilstanford.edu.co
2016,BOGOTA,COLEGIO MONTERROSALES,RURAL,KM 4.5 VIA LA CALERA FINCA SAN JOSE,6486808  --  7568374 ,FLOR MARIA JIMENEZ APONTE,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,OTRO,,,coordinacion@colegiomonterrosales.co - direccion@colegiomonterrosales.co
2016,BOGOTA,COLEGIO ANTONIO JOSE DE SUCRE(IED),URBANA,CL 11 65 B 10,2607377 -- 2601593,GLADYS MORENO AJIACO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,1,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,cedantoniojosedes16@redp.edu.co
2016,BOGOTA,COL MARCO AURELIO NUMERIANO                                                                         ,URBANA,KR 8 G BIS 159 B 91,6715602 -- 8144562,FLOR MARINA CORTES DE MARIN,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",MAÑANA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,"TRANSTORNO DEL ESPECTRO AUTISTA,DI-COGNITIVO,OTRA DISCAPACIDAD,HIPOACUSIA O BAJA AUDICIÓN",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colegionumeriano@hotmail.com
2016,BOGOTA,GIMN JOSE JOAQUIN CASAS                                                                             ,URBANA,AK 7 173 02,6742136,JAIME LEAL GONZALEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,secademica@gimnasiojjcasas.edu.co
2016,BOGOTA,LIC CAROLINA DEL SUR 2,URBANA,CL 48 A SUR 78 38,2999186,MARIELA CALVIS ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,,"-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceocarolinadelsur2@hotmail.com
2016,BOGOTA,CENT PANAMERICANO DE CAPACITACION SEDE SUBA                                                         ,URBANA,CL 146 A 94 D 19,6863928 -- 3123616215,FERNANDO ANTONIO VENEGAS MACIAS,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,ACADÉMICA,"21,22,23,24,25,26",PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,subacpc@gmail.com -- ferve2000@hotmail.com
2016,BOGOTA,GIMNASIO NUEVO REINO,URBANA,KR 74 A 24 B 13,4104971 -- 4168127 -- 2632694,NUBIA LUCIA PUERTAS LOZANO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,"DI-COGNITIVO,OTRA DISCAPACIDAD,MÚLTIPLE DISCAPACIDAD,HIPOACUSIA O BAJA AUDICIÓN",,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,rectora@mireino.edu.co -- mireino72@hotmail.com -- gimnasionuevoreino@gmail.com
2016,BOGOTA,INST PEDAG PARA EL DESARROLLO INTEGRAL CREAR                                                        ,URBANA,CR. 64A NO.5-97,2627703,CILENIA BURGOS MUÑOZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,JARD INF MUNDO DE LOS NIÑOS                                                                         ,URBANA,CR. 66 NO.38B-97 SUR INT. 10,2649174,FANNY ELIZABETH RODRÍGUEZ,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,PREESCOLAR ESCOLARIZADO_,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,jardimundo@hotmail.com                            
2016,BOGOTA,GIMN EMILIO DE BRIGARD                                                                              ,URBANA,CL 127 57 04,2531187 / 2531083                                 ,MARCO FIDEL MURILLO RODRGUEZ,INSTITUCION EDUCATIVA,,,,"MEDIA,BÁSICA SECUNDARIA",COMPLETA,,ACADÉMICA,"6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,"LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN",HEBREO,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,gebcol1@hotmail.com
2016,BOGOTA,INST LEONARD EULER                                                                                  ,URBANA,CL 54 SUR 77 P 40,4521189 -- 4545105,SANDY YOLANDA ADAME OCHOA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,instueuler@hotmail.com
2016,BOGOTA,COLEGIO SAN CARLOS (IED),URBANA,KR 19 50 37 SUR,7676178,NELFA BELEN RINCON LEAL,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,14,15,18,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,escdijoseantoniori6@redp.edu.co
2016,BOGOTA,LICEO GABRIELA MISTRAL,URBANA,CL 22 D BIS 118 A 77,4154329,ROSA EMILIA JIMENEZ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,logabmis@yahoo.com
2016,BOGOTA,COL INTERAMERICANO                                                                                  ,URBANA,CL 66 20 A 19 SUR,7155007 / 7154473                                 ,RUTH MARIA GENES OCHOA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,FIN DE SEMANA",,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PREESCOLAR ESCOLARIZADO_,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SÍNDROME DE DOWN",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,SI,A,,,colinter@latinmail.com   info@colegiointeramericanobsf.edu.co                           
2016,BOGOTA,LIC  PSICOPEDAG CULTURAL,URBANA,CL 43 SUR 69 A 75,2383049,DORY YANETH SANCHEZ CHAPARRO ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceoculturalinformaciones@yahoo.com.co
2016,BOGOTA,COL PSICOPEDAG PILARES DE LA PAZ                                                                    ,URBANA,CL 90 SUR 5 C 31 ESTE,7686690,MARIA DEL PILAR TRIANA MENDEZ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,HIPOACUSIA O BAJA AUDICIÓN,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,pilaresdelapaz@hotmail.com
2016,BOGOTA,COLEGIO ACACIA II (IED),URBANA,DG 62 D SUR 19 B 21,7907093 / 7619522 /,MARCO FIDEL BERNAL LOPEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,cedacaciasii19@redp.edu.co
2016,BOGOTA,CENTRO DE ESTUDIOS GRANDES GENIOS                                                                   ,URBANA,CALLE 78 D  102 -79,2275356-2290711                                   ,ALBA CRISTINA NOVOA GALEANO,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,GIMN LOS CIPRESES                                                                                   ,URBANA,CL 69 A 9 62,3475908,GRACIELA RODRIGUEZ POVEDA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,omep_colombia@hotmail.com
2016,BOGOTA,COLEGIO SAN BERNARDINO (IED),URBANA,KR 87 B 79 C 51 SUR,7842029 -- 7842035 -- 7837204,WILLIAM GUILLERMO JIMENEZ AGUDELO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,cedsanbernardino7@redp.edu.co
2016,BOGOTA,LIC INF ABC DE LA SABIDURIA,URBANA,CR. 122 NO.140-81,,CESAR AUGUSTO LOPEZ AVILES,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,DI-COGNITIVO,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,JARD INF ANDY PANDA                                                                                 ,URBANA,CL 53 78 A 15,2637310 / 2956051,MARIA DEL PILAR BENAVIDES,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,jardinandypanda@hotmail.com
2016,BOGOTA,LIC TERIOSKA                                                                                        ,URBANA,CLL. 134 NO.40-07,2584775,ALBA MILENA JIMÉNEZ ESQUIVEL,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5,6,7,8,9",EDUCACIÓN TRADICIONAL,,"DI-COGNITIVO,SÍNDROME DE DOWN",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,lterioska@procesos-humanos.com.co                 
2016,BOGOTA,CENT EDUC PROEDUCAR,URBANA,AV CARACAS 44 60 SUR PI 2,2795214,SANDRA MILENA CALDERON ZUÑIGA,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,FIN DE SEMANA",,ACADÉMICA,"5,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,ceproeducar3@hotmail.com -- proeducar3@hotmail.com
2016,BOGOTA,GIMN CAMELOT                                                                                        ,URBANA,KR 86 34 A 18,2955138,LUZ NANCY PEDREROS BERMUDEZ,CENTRO EDUCATIVO,NEGRITUDES,,,"PREESCOLAR,BÁSICA PRIMARIA",MAÑANA,,,"-2,-1,0,1,2",EDUCACIÓN TRADICIONAL,,DI-COGNITIVO,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,COLEGIO TOMAS CARRASQUILLA (IED),URBANA,CL 74 A 63 04,6603161  -- 2407959  --  2400101,ROSA ADELINA RODRIGUEZ RODRIGUEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","MAÑANA,ÚNICA,TARDE",,ACADÉMICA,"-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,colditomascarrasqu12@redp.edu.co
2016,BOGOTA,COL ARCA INTERNACIONAL BILINGÜE ,URBANA,DG 157 77 15,6829901 -- 6808745,MARIA DIOSELINA CARDENAS CAMARGO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,"INGLÉS,FRANCES",1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,B,,,arcaintschool@gmail.com info@arca.edu.co
2016,BOGOTA,JARD INF LA MAGIA DEL AMOR                                                                          ,URBANA,CR. 96 NO. 152 A 75,684 05 36                                         ,ANA ELIZABETH BONILLA GELVEZ,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,"DI-COGNITIVO,LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SÍNDROME DE DOWN",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,mimoliza2002@yahoo.com   josein05@yahoo.com       
2016,BOGOTA,COL INF DE APRENDIZAJE Y DESARROLLO                                                                 ,URBANA,CL 33 A SUR 80 A 68,2642882,ANGELICA FONSECA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,"DI-COGNITIVO,MÚLTIPLE DISCAPACIDAD",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,www.lufera82@yahoo.com                            
2016,BOGOTA,INST CLARA FEY                                                                                      ,URBANA,CL 58 C BIS SUR 84 20,7837501 -- 5797024,HNA NOHRA CECILIA TARQUINO SANCHEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,"OTRO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,SI,A,,,clarafey7@yahoo.com
2016,BOGOTA,COLEGIO RESTREPO MILLAN (IED),URBANA,CL 40 SUR 23 25,2053030 / 7675358 /,ROSARIO DEL PILAR VILLOTA OJEDA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,3,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,colnarestrepomilla18@redp.edu.co
2016,BOGOTA,GIMN SANTANA DEL NORTE                                                                              ,URBANA,KR 58 130 A 78,6245937,YAQUELINE SANTANA GALEANO,CENTRO EDUCATIVO,AMORÚA,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,9","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,gimsantana@santanadelnorte.edu.co
2016,BOGOTA,COL FILADELFIA                                                                                      ,URBANA,CL 62 7 63,4608686,JAIME ALBERTO AYALA CARDONA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,,"-1,0,1,2,3,4,5,9",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colfiladelfia@yahoo.com -- jaime.a@terra.com
2016,BOGOTA,INST DE INTEGRACION CULTURAL IDIC                                                                   ,URBANA,CLL. 5C NO.31C-16,2011609,GUSTAVO CORTES CORTES,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,"MÚLTIPLE DISCAPACIDAD,HIPOACUSIA O BAJA AUDICIÓN",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,coleidicgcc@hotmail.com                           
2016,BOGOTA,COLEGIO RAFAEL URIBE URIBE (IED),URBANA,CL 70 SUR 18 I 20,7903666,LIDIA SOFIA RAMIREZ BERMUDEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11,99","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,escdirafaeluribeur19@redp.edu.co
2016,BOGOTA,COLEGIO CAMPESTRE SAN JOSE - CCSJ ,URBANA,CL 128 B 20 80,6256584,BEATRIZ JAUREGUI OLAZABAL,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,colsiervas@colsiervas.edu.co
2016,BOGOTA,LICEO SAN RAFAEL,URBANA,KR 59 A 129 B 64,5223859 -- 2534347 -- 6432046,ALBA MARIETHA SILVA DE ESPEJO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,licsanrafael@gmail.com
2016,BOGOTA,COL DE NUESTRA SEÑORA DE CHIQUINQUIRA,URBANA,KR 15 63 81,2486783 -- 2499955,GERMAN GARCIA GARCIA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",MAÑANA,,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,chiquinquira.mixto@gmail.com
2016,BOGOTA,LIC ACAD SHILTON,URBANA,CL 73 A 111 A 22,2294325,JULIA MARINA OÑATE FLOREZ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceoacademicoshilton@hotmail.com
2016,BOGOTA,LIC LATINOAMERICANO                                                                                 ,URBANA,CL 28 15 21,2326990,MARIA TERESA GONZALEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
